model,role,step,emotion,normalized_freq
qwen3,patient,0,fear,0.10846205343018935
qwen3,patient,0,anticipation,0.1472614140232251
qwen3,therapist,1,anger,0.0
qwen3,therapist,1,trust,0.0
qwen3,therapist,1,surprise,0.0
qwen3,therapist,1,disgust,0.0
qwen3,therapist,1,joy,0.0
qwen3,therapist,1,sadness,0.0
qwen3,therapist,1,fear,0.0
qwen3,therapist,1,anticipation,0.0
qwen3,patient,1,anger,0.12842273385560155
qwen3,patient,1,trust,0.16175376683937798
qwen3,patient,1,surprise,0.06303625749893627
qwen3,patient,1,disgust,0.21256644917534687
qwen3,patient,1,joy,0.1321096764958515
qwen3,patient,1,sadness,0.10492287682802381
qwen3,patient,1,fear,0.0526702492584759
qwen3,patient,1,anticipation,0.14451799004838617
qwen3,therapist,2,anger,0.1973692912806458
qwen3,therapist,2,trust,0.2365504203885475
qwen3,therapist,2,surprise,0.017744965837169988
qwen3,therapist,2,disgust,0.24059597339631442
qwen3,therapist,2,joy,0.019123347790444643
qwen3,therapist,2,sadness,0.10111565480373651
qwen3,therapist,2,fear,0.03903170891038742
qwen3,therapist,2,anticipation,0.14846863759275367
qwen3,patient,2,anger,0.22625749594694383
qwen3,patient,2,trust,0.14148906137018738
qwen3,patient,2,surprise,0.0025839685130117926
qwen3,patient,2,disgust,0.19940498596003645
qwen3,patient,2,joy,0.012752038369174047
qwen3,patient,2,sadness,0.13648805014781062
qwen3,patient,2,fear,0.006106303450046881
qwen3,patient,2,anticipation,0.274918096242789
qwen3,therapist,3,anger,0.18255728864532397
qwen3,therapist,3,trust,0.031087923349960443
qwen3,therapist,3,surprise,0.13151918712037383
qwen3,therapist,3,disgust,0.11525674698753641
qwen3,therapist,3,joy,0.05770060184234471
qwen3,therapist,3,sadness,0.05525603077682518
qwen3,therapist,3,fear,0.12495571434588261
qwen3,therapist,3,anticipation,0.30166650693175273
qwen3,patient,3,anger,0.2109167221401442
qwen3,patient,3,trust,0.04912123963365236
qwen3,patient,3,surprise,0.10075342462926054
qwen3,patient,3,disgust,0.15159601176054954
qwen3,patient,3,joy,0.011635714406374205
qwen3,patient,3,sadness,0.10676167880895568
qwen3,patient,3,fear,0.12715686089696351
qwen3,patient,3,anticipation,0.24205834772409998
qwen3,therapist,4,anger,0.20629494407232316
qwen3,therapist,4,trust,0.017214731032176748
qwen3,therapist,4,surprise,0.07158526915471622
qwen3,therapist,4,disgust,0.16415484129367722
qwen3,therapist,4,joy,0.048463740017621514
qwen3,therapist,4,sadness,0.14202174025103173
qwen3,therapist,4,fear,0.08045588211608416
qwen3,therapist,4,anticipation,0.2698088520623694
qwen3,patient,4,anger,0.21241877249397592
qwen3,patient,4,trust,0.034044343489558815
qwen3,patient,4,surprise,0.10663739490936867
qwen3,patient,4,disgust,0.10915730283168412
qwen3,patient,4,joy,0.06061166037964751
qwen3,patient,4,sadness,0.12658457384987307
qwen3,patient,4,fear,0.05334364872072443
qwen3,patient,4,anticipation,0.2972023033251674
qwen3,therapist,5,anger,0.21241877249397592
qwen3,therapist,5,trust,0.034044343489558815
qwen3,therapist,5,surprise,0.10663739490936867
qwen3,therapist,5,disgust,0.10915730283168412
qwen3,therapist,5,joy,0.06061166037964751
qwen3,therapist,5,sadness,0.12658457384987307
qwen3,therapist,5,fear,0.05334364872072443
qwen3,therapist,5,anticipation,0.2972023033251674
qwen3,patient,5,anger,0.21241877249397592
qwen3,patient,5,trust,0.034044343489558815
qwen3,patient,5,surprise,0.10663739490936867
qwen3,patient,5,disgust,0.10915730283168412
qwen3,patient,5,joy,0.06061166037964751
qwen3,patient,5,sadness,0.12658457384987307
qwen3,patient,5,fear,0.05334364872072443
qwen3,patient,5,anticipation,0.2972023033251674
qwen3,therapist,6,anger,0.21241877249397592
qwen3,therapist,6,trust,0.034044343489558815
qwen3,therapist,6,surprise,0.10663739490936867
qwen3,therapist,6,disgust,0.10915730283168412
qwen3,therapist,6,joy,0.06061166037964751
qwen3,therapist,6,sadness,0.12658457384987307
qwen3,therapist,6,fear,0.05334364872072443
qwen3,therapist,6,anticipation,0.2972023033251674
qwen3,patient,6,anger,0.2109167221401442
qwen3,patient,6,trust,0.04912123963365236
qwen3,patient,6,surprise,0.10075342462926054
qwen3,patient,6,disgust,0.15159601176054954
qwen3,patient,6,joy,0.011635714406374205
qwen3,patient,6,sadness,0.10676167880895568
qwen3,patient,6,fear,0.12715686089696351
qwen3,patient,6,anticipation,0.24205834772409998
qwen3,therapist,7,anger,0.21241877249397592
qwen3,therapist,7,trust,0.034044343489558815
qwen3,therapist,7,surprise,0.10663739490936867
qwen3,therapist,7,disgust,0.10915730283168412
qwen3,therapist,7,joy,0.06061166037964751
qwen3,therapist,7,sadness,0.12658457384987307
qwen3,therapist,7,fear,0.05334364872072443
qwen3,therapist,7,anticipation,0.2972023033251674
qwen3,patient,7,anger,0.21241877249397592
qwen3,patient,7,trust,0.034044343489558815
qwen3,patient,7,surprise,0.10663739490936867
qwen3,patient,7,disgust,0.10915730283168412
qwen3,patient,7,joy,0.06061166037964751
qwen3,patient,7,sadness,0.12658457384987307
qwen3,patient,7,fear,0.05334364872072443
qwen3,patient,7,anticipation,0.2972023033251674
qwen3,therapist,8,anger,0.21241877249397592
qwen3,therapist,8,trust,0.034044343489558815
qwen3,therapist,8,surprise,0.10663739490936867
qwen3,therapist,8,disgust,0.10915730283168412
qwen3,therapist,8,joy,0.06061166037964751
qwen3,therapist,8,sadness,0.12658457384987307
qwen3,therapist,8,fear,0.05334364872072443
qwen3,therapist,8,anticipation,0.2972023033251674
qwen3,patient,8,anger,0.16578124191529423
qwen3,patient,8,trust,0.15994437886303284
qwen3,patient,8,surprise,0.09270083609620847
qwen3,patient,8,disgust,0.10509310210199568
qwen3,patient,8,joy,0.16694482769790547
qwen3,patient,8,sadness,0.09178668756641319
qwen3,patient,8,fear,0.040983089677508036
qwen3,patient,8,anticipation,0.1767658360816421
qwen3,therapist,9,anger,0.21241877249397592
qwen3,therapist,9,trust,0.034044343489558815
qwen3,therapist,9,surprise,0.10663739490936867
qwen3,therapist,9,disgust,0.10915730283168412
qwen3,therapist,9,joy,0.06061166037964751
qwen3,therapist,9,sadness,0.12658457384987307
qwen3,therapist,9,fear,0.05334364872072443
qwen3,therapist,9,anticipation,0.2972023033251674
qwen3,patient,9,anger,0.21241877249397592
qwen3,patient,9,trust,0.034044343489558815
qwen3,patient,9,surprise,0.10663739490936867
qwen3,patient,9,disgust,0.10915730283168412
qwen3,patient,9,joy,0.06061166037964751
qwen3,patient,9,sadness,0.12658457384987307
qwen3,patient,9,fear,0.05334364872072443
qwen3,patient,9,anticipation,0.2972023033251674
qwen3,therapist,0,anger,0.1417981418317133
qwen3,therapist,0,trust,0.11780146960106552
qwen3,therapist,0,surprise,0.1374847045012026
qwen3,therapist,0,disgust,0.2060380752251679
qwen3,therapist,0,joy,0.11706143784504204
qwen3,therapist,0,sadness,0.12345995930030251
qwen3,therapist,0,fear,0.08789205599846255
qwen3,therapist,0,anticipation,0.06846415569704353
qwen3,patient,0,anger,0.36160744918930915
qwen3,patient,0,trust,0.025822034362011262
qwen3,patient,0,surprise,0.022111992304956123
qwen3,patient,0,disgust,0.2893701752942233
qwen3,patient,0,joy,0.036649534524705964
qwen3,patient,0,sadness,0.05180660506889839
qwen3,patient,0,fear,0.07320760864112986
qwen3,patient,0,anticipation,0.13942460061476591
qwen3,therapist,1,anger,0.36160744918930915
qwen3,therapist,1,trust,0.025822034362011262
qwen3,therapist,1,surprise,0.022111992304956123
qwen3,therapist,1,disgust,0.2893701752942233
qwen3,therapist,1,joy,0.036649534524705964
qwen3,therapist,1,sadness,0.05180660506889839
qwen3,therapist,1,fear,0.07320760864112986
qwen3,therapist,1,anticipation,0.13942460061476591
qwen3,patient,1,anger,0.36160744918930915
qwen3,patient,1,trust,0.025822034362011262
qwen3,patient,1,surprise,0.022111992304956123
qwen3,patient,1,disgust,0.2893701752942233
qwen3,patient,1,joy,0.036649534524705964
qwen3,patient,1,sadness,0.05180660506889839
qwen3,patient,1,fear,0.07320760864112986
qwen3,patient,1,anticipation,0.13942460061476591
qwen3,therapist,2,anger,0.36160744918930915
qwen3,therapist,2,trust,0.025822034362011262
qwen3,therapist,2,surprise,0.022111992304956123
qwen3,therapist,2,disgust,0.2893701752942233
qwen3,therapist,2,joy,0.036649534524705964
qwen3,therapist,2,sadness,0.05180660506889839
qwen3,therapist,2,fear,0.07320760864112986
qwen3,therapist,2,anticipation,0.13942460061476591
qwen3,patient,2,anger,0.36160744918930915
qwen3,patient,2,trust,0.025822034362011262
qwen3,patient,2,surprise,0.022111992304956123
qwen3,patient,2,disgust,0.2893701752942233
qwen3,patient,2,joy,0.036649534524705964
qwen3,patient,2,sadness,0.05180660506889839
qwen3,patient,2,fear,0.07320760864112986
qwen3,patient,2,anticipation,0.13942460061476591
qwen3,therapist,3,anger,0.36160744918930915
qwen3,therapist,3,trust,0.025822034362011262
qwen3,therapist,3,surprise,0.022111992304956123
qwen3,therapist,3,disgust,0.2893701752942233
qwen3,therapist,3,joy,0.036649534524705964
qwen3,therapist,3,sadness,0.05180660506889839
qwen3,therapist,3,fear,0.07320760864112986
qwen3,therapist,3,anticipation,0.13942460061476591
qwen3,patient,3,anger,0.36160744918930915
qwen3,patient,3,trust,0.025822034362011262
qwen3,patient,3,surprise,0.022111992304956123
qwen3,patient,3,disgust,0.2893701752942233
qwen3,patient,3,joy,0.036649534524705964
qwen3,patient,3,sadness,0.05180660506889839
qwen3,patient,3,fear,0.07320760864112986
qwen3,patient,3,anticipation,0.13942460061476591
qwen3,therapist,4,anger,0.36160744918930915
qwen3,therapist,4,trust,0.025822034362011262
qwen3,therapist,4,surprise,0.022111992304956123
qwen3,therapist,4,disgust,0.2893701752942233
qwen3,therapist,4,joy,0.036649534524705964
qwen3,therapist,4,sadness,0.05180660506889839
qwen3,therapist,4,fear,0.07320760864112986
qwen3,therapist,4,anticipation,0.13942460061476591
qwen3,patient,4,anger,0.36160744918930915
qwen3,patient,4,trust,0.025822034362011262
qwen3,patient,4,surprise,0.022111992304956123
qwen3,patient,4,disgust,0.2893701752942233
qwen3,patient,4,joy,0.036649534524705964
qwen3,patient,4,sadness,0.05180660506889839
qwen3,patient,4,fear,0.07320760864112986
qwen3,patient,4,anticipation,0.13942460061476591
qwen3,therapist,5,anger,0.36160744918930915
qwen3,therapist,5,trust,0.025822034362011262
qwen3,therapist,5,surprise,0.022111992304956123
qwen3,therapist,5,disgust,0.2893701752942233
qwen3,therapist,5,joy,0.036649534524705964
qwen3,therapist,5,sadness,0.05180660506889839
qwen3,therapist,5,fear,0.07320760864112986
qwen3,therapist,5,anticipation,0.13942460061476591
qwen3,patient,5,anger,0.36160744918930915
qwen3,patient,5,trust,0.025822034362011262
qwen3,patient,5,surprise,0.022111992304956123
qwen3,patient,5,disgust,0.2893701752942233
qwen3,patient,5,joy,0.036649534524705964
qwen3,patient,5,sadness,0.05180660506889839
qwen3,patient,5,fear,0.07320760864112986
qwen3,patient,5,anticipation,0.13942460061476591
qwen3,therapist,6,anger,0.36160744918930915
qwen3,therapist,6,trust,0.025822034362011262
qwen3,therapist,6,surprise,0.022111992304956123
qwen3,therapist,6,disgust,0.2893701752942233
qwen3,therapist,6,joy,0.036649534524705964
qwen3,therapist,6,sadness,0.05180660506889839
qwen3,therapist,6,fear,0.07320760864112986
qwen3,therapist,6,anticipation,0.13942460061476591
qwen3,patient,6,anger,0.36160744918930915
qwen3,patient,6,trust,0.025822034362011262
qwen3,patient,6,surprise,0.022111992304956123
qwen3,patient,6,disgust,0.2893701752942233
qwen3,patient,6,joy,0.036649534524705964
qwen3,patient,6,sadness,0.05180660506889839
qwen3,patient,6,fear,0.07320760864112986
qwen3,patient,6,anticipation,0.13942460061476591
qwen3,therapist,7,anger,0.36160744918930915
qwen3,therapist,7,trust,0.025822034362011262
qwen3,therapist,7,surprise,0.022111992304956123
qwen3,therapist,7,disgust,0.2893701752942233
qwen3,therapist,7,joy,0.036649534524705964
qwen3,therapist,7,sadness,0.05180660506889839
qwen3,therapist,7,fear,0.07320760864112986
qwen3,therapist,7,anticipation,0.13942460061476591
qwen3,patient,7,anger,0.36160744918930915
qwen3,patient,7,trust,0.025822034362011262
qwen3,patient,7,surprise,0.022111992304956123
qwen3,patient,7,disgust,0.2893701752942233
qwen3,patient,7,joy,0.036649534524705964
qwen3,patient,7,sadness,0.05180660506889839
qwen3,patient,7,fear,0.07320760864112986
qwen3,patient,7,anticipation,0.13942460061476591
qwen3,therapist,8,anger,0.36160744918930915
qwen3,therapist,8,trust,0.025822034362011262
qwen3,therapist,8,surprise,0.022111992304956123
qwen3,therapist,8,disgust,0.2893701752942233
qwen3,therapist,8,joy,0.036649534524705964
qwen3,therapist,8,sadness,0.05180660506889839
qwen3,therapist,8,fear,0.07320760864112986
qwen3,therapist,8,anticipation,0.13942460061476591
qwen3,patient,8,anger,0.36160744918930915
qwen3,patient,8,trust,0.025822034362011262
qwen3,patient,8,surprise,0.022111992304956123
qwen3,patient,8,disgust,0.2893701752942233
qwen3,patient,8,joy,0.036649534524705964
qwen3,patient,8,sadness,0.05180660506889839
qwen3,patient,8,fear,0.07320760864112986
qwen3,patient,8,anticipation,0.13942460061476591
qwen3,therapist,9,anger,0.36160744918930915
qwen3,therapist,9,trust,0.025822034362011262
qwen3,therapist,9,surprise,0.022111992304956123
qwen3,therapist,9,disgust,0.2893701752942233
qwen3,therapist,9,joy,0.036649534524705964
qwen3,therapist,9,sadness,0.05180660506889839
qwen3,therapist,9,fear,0.07320760864112986
qwen3,therapist,9,anticipation,0.13942460061476591
qwen3,patient,9,anger,0.36160744918930915
qwen3,patient,9,trust,0.025822034362011262
qwen3,patient,9,surprise,0.022111992304956123
qwen3,patient,9,disgust,0.2893701752942233
qwen3,patient,9,joy,0.036649534524705964
qwen3,patient,9,sadness,0.05180660506889839
qwen3,patient,9,fear,0.07320760864112986
qwen3,patient,9,anticipation,0.13942460061476591
qwen3,therapist,0,anger,0.10281321651734274
qwen3,therapist,0,trust,0.19935422709939432
qwen3,therapist,0,surprise,0.11847453748340449
qwen3,therapist,0,disgust,0.10500243844489858
qwen3,therapist,0,joy,0.08890011829647249
qwen3,therapist,0,sadness,0.15816783114156446
qwen3,therapist,0,fear,0.01910929864553361
qwen3,therapist,0,anticipation,0.20817833237138944
qwen3,patient,0,anger,0.1339612775934428
qwen3,patient,0,trust,0.2544942557412408
qwen3,patient,0,surprise,0.07263358026823077
qwen3,patient,0,disgust,0.1019257933591146
qwen3,patient,0,joy,0.11090386458273584
qwen3,patient,0,sadness,0.052527644041325844
qwen3,patient,0,fear,0.09992000837096529
qwen3,patient,0,anticipation,0.17363357604294405
qwen3,therapist,1,anger,0.1339612775934428
qwen3,therapist,1,trust,0.2544942557412408
qwen3,therapist,1,surprise,0.07263358026823077
qwen3,therapist,1,disgust,0.1019257933591146
qwen3,therapist,1,joy,0.11090386458273584
qwen3,therapist,1,sadness,0.052527644041325844
qwen3,therapist,1,fear,0.09992000837096529
qwen3,therapist,1,anticipation,0.17363357604294405
qwen3,patient,1,anger,0.17739081061904988
qwen3,patient,1,trust,0.15658282683551158
qwen3,patient,1,surprise,0.1976432490313949
qwen3,patient,1,disgust,0.0712507763752341
qwen3,patient,1,joy,0.08755288553566211
qwen3,patient,1,sadness,0.01807160675373913
qwen3,patient,1,fear,0.06573644797113957
qwen3,patient,1,anticipation,0.22577139687826878
qwen3,therapist,2,anger,0.02189197459322259
qwen3,therapist,2,trust,0.03679965268082993
qwen3,therapist,2,surprise,0.353813660550639
qwen3,therapist,2,disgust,0.0440391716227776
qwen3,therapist,2,joy,0.02957769333324867
qwen3,therapist,2,sadness,0.1573118079553254
qwen3,therapist,2,fear,0.07668247215660877
qwen3,therapist,2,anticipation,0.279883567107348
qwen3,patient,2,anger,0.10907184919430671
qwen3,patient,2,trust,0.03870726122201116
qwen3,patient,2,surprise,0.38693468587297986
qwen3,patient,2,disgust,0.020101905282620517
qwen3,patient,2,joy,0.0717932639074078
qwen3,patient,2,sadness,0.08312681937268189
qwen3,patient,2,fear,0.026392942887084877
qwen3,patient,2,anticipation,0.26387127226090706
qwen3,therapist,3,anger,0.10907184919430671
qwen3,therapist,3,trust,0.03870726122201116
qwen3,therapist,3,surprise,0.38693468587297986
qwen3,therapist,3,disgust,0.020101905282620517
qwen3,therapist,3,joy,0.0717932639074078
qwen3,therapist,3,sadness,0.08312681937268189
qwen3,therapist,3,fear,0.026392942887084877
qwen3,therapist,3,anticipation,0.26387127226090706
qwen3,patient,3,anger,0.10907184919430671
qwen3,patient,3,trust,0.03870726122201116
qwen3,patient,3,surprise,0.38693468587297986
qwen3,patient,3,disgust,0.020101905282620517
qwen3,patient,3,joy,0.0717932639074078
qwen3,patient,3,sadness,0.08312681937268189
qwen3,patient,3,fear,0.026392942887084877
qwen3,patient,3,anticipation,0.26387127226090706
qwen3,therapist,4,anger,0.10907184919430671
qwen3,therapist,4,trust,0.03870726122201116
qwen3,therapist,4,surprise,0.38693468587297986
qwen3,therapist,4,disgust,0.020101905282620517
qwen3,therapist,4,joy,0.0717932639074078
qwen3,therapist,4,sadness,0.08312681937268189
qwen3,therapist,4,fear,0.026392942887084877
qwen3,therapist,4,anticipation,0.26387127226090706
qwen3,patient,4,anger,0.10907184919430671
qwen3,patient,4,trust,0.03870726122201116
qwen3,patient,4,surprise,0.38693468587297986
qwen3,patient,4,disgust,0.020101905282620517
qwen3,patient,4,joy,0.0717932639074078
qwen3,patient,4,sadness,0.08312681937268189
qwen3,patient,4,fear,0.026392942887084877
qwen3,patient,4,anticipation,0.26387127226090706
qwen3,therapist,5,anger,0.0
qwen3,therapist,5,trust,0.0
qwen3,therapist,5,surprise,0.0
qwen3,therapist,5,disgust,0.0
qwen3,therapist,5,joy,0.0
qwen3,therapist,5,sadness,0.0
qwen3,therapist,5,fear,0.0
qwen3,therapist,5,anticipation,1.0
qwen3,patient,5,anger,0.10907184919430671
qwen3,patient,5,trust,0.03870726122201116
qwen3,patient,5,surprise,0.38693468587297986
qwen3,patient,5,disgust,0.020101905282620517
qwen3,patient,5,joy,0.0717932639074078
qwen3,patient,5,sadness,0.08312681937268189
qwen3,patient,5,fear,0.026392942887084877
qwen3,patient,5,anticipation,0.26387127226090706
qwen3,therapist,6,anger,0.10907184919430671
qwen3,therapist,6,trust,0.03870726122201116
qwen3,therapist,6,surprise,0.38693468587297986
qwen3,therapist,6,disgust,0.020101905282620517
qwen3,therapist,6,joy,0.0717932639074078
qwen3,therapist,6,sadness,0.08312681937268189
qwen3,therapist,6,fear,0.026392942887084877
qwen3,therapist,6,anticipation,0.26387127226090706
qwen3,patient,6,anger,0.10907184919430671
qwen3,patient,6,trust,0.03870726122201116
qwen3,patient,6,surprise,0.38693468587297986
qwen3,patient,6,disgust,0.020101905282620517
qwen3,patient,6,joy,0.0717932639074078
qwen3,patient,6,sadness,0.08312681937268189
qwen3,patient,6,fear,0.026392942887084877
qwen3,patient,6,anticipation,0.26387127226090706
